projectId,region,projectManager,impact_category,process_name,score
P-SE-016,Southeast,Jane Smith,Cost,estimating,16.76
P-SE-016,Southeast,Jane Smith,GL Insurance,bidresults,12.01
P-SE-016,Southeast,Jane Smith,GL Insurance,bidreview,17.04
P-SE-016,Southeast,Jane Smith,GL Insurance,compliance,30.72
P-SE-016,Southeast,Jane Smith,GL Insurance,estimating,48.32
P-SE-016,Southeast,Jane Smith,Safety,bidresults,17.16
P-SE-016,Southeast,Jane Smith,Safety,bidreview,29.54
P-SE-016,Southeast,Jane Smith,Safety,compliance,5.05
P-SE-016,Southeast,Jane Smith,Safety,estimating,30.26
P-SE-016,Southeast,Jane Smith,Schedule,bidresults,28.85
P-SE-016,Southeast,Jane Smith,Schedule,bidreview,17.58
P-SE-016,Southeast,Jane Smith,Schedule,compliance,8.78
P-SE-016,Southeast,Jane Smith,Schedule,estimating,26.19
P-SE-016,Southeast,Jane Smith,WC Insurance,bidresults,36.06
P-SE-016,Southeast,Jane Smith,WC Insurance,bidreview,13.97
P-SE-016,Southeast,Jane Smith,WC Insurance,compliance,22.26
P-SE-016,Southeast,Jane Smith,WC Insurance,estimating,37.93
P-MW-017,Midwest,Mike Johnson,BR Insurance,bidresults,12.94
P-MW-017,Midwest,Mike Johnson,BR Insurance,bidreview,16.54
P-MW-017,Midwest,Mike Johnson,BR Insurance,compliance,9.97
P-MW-017,Midwest,Mike Johnson,BR Insurance,estimating,2.41
P-MW-017,Midwest,Mike Johnson,CA Insurance,bidresults,23.62
P-MW-017,Midwest,Mike Johnson,CA Insurance,bidreview,11.39
P-MW-017,Midwest,Mike Johnson,CA Insurance,compliance,11.5
P-MW-017,Midwest,Mike Johnson,CA Insurance,estimating,6.17
P-MW-017,Midwest,Mike Johnson,Cost,bidresults,18.22
P-MW-017,Midwest,Mike Johnson,Cost,bidreview,13.82
P-MW-017,Midwest,Mike Johnson,Cost,compliance,7.68
P-MW-017,Midwest,Mike Johnson,Cost,estimating,8.0
P-MW-017,Midwest,Mike Johnson,GL Insurance,bidresults,10.59
P-MW-017,Midwest,Mike Johnson,GL Insurance,bidreview,3.32
P-MW-017,Midwest,Mike Johnson,GL Insurance,compliance,9.15
P-MW-017,Midwest,Mike Johnson,GL Insurance,estimating,9.57
P-MW-017,Midwest,Mike Johnson,Safety,bidresults,6.49
P-MW-017,Midwest,Mike Johnson,Safety,bidreview,16.32
P-MW-017,Midwest,Mike Johnson,Safety,compliance,13.53
P-MW-017,Midwest,Mike Johnson,Safety,estimating,11.43
P-MW-017,Midwest,Mike Johnson,Schedule,bidresults,16.62
P-MW-017,Midwest,Mike Johnson,Schedule,bidreview,18.44
P-MW-017,Midwest,Mike Johnson,Schedule,compliance,19.84
P-MW-017,Midwest,Mike Johnson,Schedule,estimating,12.51
P-MW-017,Midwest,Mike Johnson,WC Insurance,bidresults,17.65
P-MW-017,Midwest,Mike Johnson,WC Insurance,bidreview,13.96
P-MW-017,Midwest,Mike Johnson,WC Insurance,compliance,6.55
P-MW-017,Midwest,Mike Johnson,WC Insurance,estimating,4.32
P-WE-018,West,Alice Brown,BR Insurance,bidresults,13.11
P-WE-018,West,Alice Brown,BR Insurance,bidreview,24.17
P-WE-018,West,Alice Brown,BR Insurance,compliance,26.7
P-WE-018,West,Alice Brown,BR Insurance,estimating,14.6
P-WE-018,West,Alice Brown,CA Insurance,bidresults,33.58
P-WE-018,West,Alice Brown,CA Insurance,bidreview,35.89
P-WE-018,West,Alice Brown,CA Insurance,compliance,26.76
P-WE-018,West,Alice Brown,CA Insurance,estimating,12.08
P-WE-018,West,Alice Brown,Cost,bidresults,43.14
P-WE-018,West,Alice Brown,Cost,bidreview,28.22
P-WE-018,West,Alice Brown,Cost,compliance,27.07
P-WE-018,West,Alice Brown,Cost,estimating,13.24
P-WE-018,West,Alice Brown,GL Insurance,bidresults,24.78
P-WE-018,West,Alice Brown,GL Insurance,bidreview,37.85
P-WE-018,West,Alice Brown,GL Insurance,compliance,24.82
P-WE-018,West,Alice Brown,GL Insurance,estimating,40.13
P-WE-018,West,Alice Brown,Safety,bidresults,34.9
P-WE-018,West,Alice Brown,Safety,bidreview,39.14
P-WE-018,West,Alice Brown,Safety,compliance,21.76
P-WE-018,West,Alice Brown,Safety,estimating,43.14
P-WE-018,West,Alice Brown,Schedule,bidresults,37.62
P-WE-018,West,Alice Brown,Schedule,bidreview,30.36
P-WE-018,West,Alice Brown,Schedule,compliance,41.27
P-WE-018,West,Alice Brown,Schedule,estimating,34.82
P-WE-018,West,Alice Brown,WC Insurance,bidresults,37.17
P-WE-018,West,Alice Brown,WC Insurance,bidreview,27.43
P-WE-018,West,Alice Brown,WC Insurance,compliance,23.45
P-WE-018,West,Alice Brown,WC Insurance,estimating,11.16
P-NE-019,Northeast,John Doe,BR Insurance,bidresults,7.78
P-NE-019,Northeast,John Doe,BR Insurance,bidreview,23.16
P-NE-019,Northeast,John Doe,BR Insurance,compliance,33.29
P-NE-019,Northeast,John Doe,BR Insurance,estimating,26.64
P-NE-019,Northeast,John Doe,CA Insurance,bidresults,25.77
P-NE-019,Northeast,John Doe,CA Insurance,bidreview,1.75
P-NE-019,Northeast,John Doe,CA Insurance,compliance,5.67
P-NE-019,Northeast,John Doe,CA Insurance,estimating,6.64
P-NE-019,Northeast,John Doe,Cost,bidresults,13.75
P-NE-019,Northeast,John Doe,Cost,bidreview,2.96
P-NE-019,Northeast,John Doe,Cost,compliance,9.25
P-NE-019,Northeast,John Doe,Cost,estimating,15.79
P-NE-019,Northeast,John Doe,GL Insurance,bidresults,24.58
P-NE-019,Northeast,John Doe,GL Insurance,bidreview,13.09
P-NE-019,Northeast,John Doe,GL Insurance,compliance,3.78
P-NE-019,Northeast,John Doe,GL Insurance,estimating,6.28
P-NE-019,Northeast,John Doe,Safety,bidresults,26.79
P-NE-019,Northeast,John Doe,Safety,bidreview,24.6
P-NE-019,Northeast,John Doe,Safety,compliance,24.31
P-NE-019,Northeast,John Doe,Safety,estimating,12.75
P-NE-019,Northeast,John Doe,Schedule,bidresults,16.24
P-NE-019,Northeast,John Doe,Schedule,bidreview,1.89
P-NE-019,Northeast,John Doe,Schedule,compliance,5.48
P-NE-019,Northeast,John Doe,Schedule,estimating,22.21
P-NE-019,Northeast,John Doe,WC Insurance,bidresults,29.12
P-NE-019,Northeast,John Doe,WC Insurance,bidreview,37.0
P-NE-019,Northeast,John Doe,WC Insurance,compliance,24.41
P-NE-019,Northeast,John Doe,WC Insurance,estimating,13.6
P-SE-020,Southeast,Jane Smith,BR Insurance,bidresults,18.41
P-SE-020,Southeast,Jane Smith,BR Insurance,bidreview,3.96
P-SE-020,Southeast,Jane Smith,BR Insurance,compliance,25.66
P-SE-020,Southeast,Jane Smith,BR Insurance,estimating,23.4
P-SE-020,Southeast,Jane Smith,CA Insurance,bidresults,12.11
P-SE-020,Southeast,Jane Smith,CA Insurance,bidreview,4.87
P-SE-020,Southeast,Jane Smith,CA Insurance,compliance,26.04
P-SE-020,Southeast,Jane Smith,CA Insurance,estimating,32.48
P-SE-020,Southeast,Jane Smith,Cost,bidresults,4.89
P-SE-020,Southeast,Jane Smith,Cost,bidreview,6.7
P-SE-020,Southeast,Jane Smith,Cost,compliance,26.43
P-SE-020,Southeast,Jane Smith,Cost,estimating,21.65
P-SE-020,Southeast,Jane Smith,GL Insurance,bidresults,15.68
P-SE-020,Southeast,Jane Smith,GL Insurance,bidreview,12.54
P-SE-020,Southeast,Jane Smith,GL Insurance,compliance,36.45
P-SE-020,Southeast,Jane Smith,GL Insurance,estimating,26.06
P-SE-020,Southeast,Jane Smith,Safety,bidresults,1.67
P-SE-020,Southeast,Jane Smith,Safety,bidreview,22.3
P-SE-020,Southeast,Jane Smith,Safety,compliance,3.81
P-SE-020,Southeast,Jane Smith,Safety,estimating,26.08
P-SE-020,Southeast,Jane Smith,Schedule,bidresults,22.47
P-SE-020,Southeast,Jane Smith,Schedule,bidreview,16.79
P-SE-020,Southeast,Jane Smith,Schedule,compliance,20.59
P-SE-020,Southeast,Jane Smith,Schedule,estimating,7.1
P-SE-020,Southeast,Jane Smith,WC Insurance,bidresults,20.44
P-SE-020,Southeast,Jane Smith,WC Insurance,bidreview,23.17
P-SE-020,Southeast,Jane Smith,WC Insurance,compliance,22.41
P-SE-020,Southeast,Jane Smith,WC Insurance,estimating,3.36
P-MW-021,Midwest,Mike Johnson,BR Insurance,bidresults,8.47
P-MW-021,Midwest,Mike Johnson,BR Insurance,bidreview,15.74
P-MW-021,Midwest,Mike Johnson,BR Insurance,compliance,38.23
P-MW-021,Midwest,Mike Johnson,BR Insurance,estimating,39.07
P-MW-021,Midwest,Mike Johnson,CA Insurance,bidresults,32.41
P-MW-021,Midwest,Mike Johnson,CA Insurance,bidreview,43.27
P-MW-021,Midwest,Mike Johnson,CA Insurance,compliance,26.59
P-MW-021,Midwest,Mike Johnson,CA Insurance,estimating,17.75
P-MW-021,Midwest,Mike Johnson,Cost,bidresults,48.43
P-MW-021,Midwest,Mike Johnson,Cost,bidreview,43.98
P-MW-021,Midwest,Mike Johnson,Cost,compliance,14.22
P-MW-021,Midwest,Mike Johnson,Cost,estimating,42.89
P-MW-021,Midwest,Mike Johnson,GL Insurance,bidresults,45.33
P-MW-021,Midwest,Mike Johnson,GL Insurance,bidreview,42.35
P-MW-021,Midwest,Mike Johnson,GL Insurance,compliance,23.8
P-MW-021,Midwest,Mike Johnson,GL Insurance,estimating,51.62
P-MW-021,Midwest,Mike Johnson,Safety,bidresults,19.42
P-MW-021,Midwest,Mike Johnson,Safety,bidreview,27.42
P-MW-021,Midwest,Mike Johnson,Safety,compliance,30.29
P-MW-021,Midwest,Mike Johnson,Safety,estimating,35.15
P-MW-021,Midwest,Mike Johnson,Schedule,bidresults,17.65
P-MW-021,Midwest,Mike Johnson,Schedule,bidreview,21.14
P-MW-021,Midwest,Mike Johnson,Schedule,compliance,24.24
P-MW-021,Midwest,Mike Johnson,Schedule,estimating,18.82
P-MW-021,Midwest,Mike Johnson,WC Insurance,bidresults,36.24
P-MW-021,Midwest,Mike Johnson,WC Insurance,bidreview,28.53
P-MW-021,Midwest,Mike Johnson,WC Insurance,compliance,24.42
P-MW-021,Midwest,Mike Johnson,WC Insurance,estimating,26.34
P-WE-022,West,Alice Brown,BR Insurance,bidresults,72.94
P-WE-022,West,Alice Brown,BR Insurance,bidreview,64.63
P-WE-022,West,Alice Brown,BR Insurance,compliance,87.98
P-WE-022,West,Alice Brown,BR Insurance,estimating,69.64
P-WE-022,West,Alice Brown,CA Insurance,bidresults,79.32
P-WE-022,West,Alice Brown,CA Insurance,bidreview,84.94
P-WE-022,West,Alice Brown,CA Insurance,compliance,83.11
P-WE-022,West,Alice Brown,CA Insurance,estimating,81.04
P-WE-022,West,Alice Brown,Cost,bidresults,95.93
P-WE-022,West,Alice Brown,Cost,bidreview,73.21
P-WE-022,West,Alice Brown,Cost,compliance,77.57
P-WE-022,West,Alice Brown,Cost,estimating,93.13
P-WE-022,West,Alice Brown,GL Insurance,bidresults,92.5
P-WE-022,West,Alice Brown,GL Insurance,bidreview,71.65
P-WE-022,West,Alice Brown,GL Insurance,compliance,84.15
P-WE-022,West,Alice Brown,GL Insurance,estimating,91.32
P-WE-022,West,Alice Brown,Safety,bidresults,95.92
P-WE-022,West,Alice Brown,Safety,bidreview,86.05
P-WE-022,West,Alice Brown,Safety,compliance,58.41
P-WE-022,West,Alice Brown,Safety,estimating,69.05
P-WE-022,West,Alice Brown,Schedule,bidresults,67.27
P-WE-022,West,Alice Brown,Schedule,bidreview,75.16
P-WE-022,West,Alice Brown,Schedule,compliance,94.04
P-WE-022,West,Alice Brown,Schedule,estimating,61.15
P-WE-022,West,Alice Brown,WC Insurance,bidresults,92.34
P-WE-022,West,Alice Brown,WC Insurance,bidreview,88.55
P-WE-022,West,Alice Brown,WC Insurance,compliance,81.16
P-WE-022,West,Alice Brown,WC Insurance,estimating,86.9
P-NE-023,Northeast,John Doe,BR Insurance,bidresults,6.49
P-NE-023,Northeast,John Doe,BR Insurance,bidreview,4.59
P-NE-023,Northeast,John Doe,BR Insurance,compliance,11.68
P-NE-023,Northeast,John Doe,BR Insurance,estimating,1.28
P-NE-023,Northeast,John Doe,CA Insurance,bidresults,3.78
P-NE-023,Northeast,John Doe,CA Insurance,bidreview,22.43
P-NE-023,Northeast,John Doe,CA Insurance,compliance,16.34
P-NE-023,Northeast,John Doe,CA Insurance,estimating,13.17
P-NE-023,Northeast,John Doe,Cost,bidresults,3.87
P-NE-023,Northeast,John Doe,Cost,bidreview,7.03
P-NE-023,Northeast,John Doe,Cost,compliance,5.62
P-NE-023,Northeast,John Doe,Cost,estimating,3.9
P-NE-023,Northeast,John Doe,GL Insurance,bidresults,15.17
P-NE-023,Northeast,John Doe,GL Insurance,bidreview,14.07
P-NE-023,Northeast,John Doe,GL Insurance,compliance,27.37
P-NE-023,Northeast,John Doe,GL Insurance,estimating,20.56
P-NE-023,Northeast,John Doe,Safety,bidresults,5.33
P-NE-023,Northeast,John Doe,Safety,bidreview,11.72
P-NE-023,Northeast,John Doe,Safety,compliance,4.7
P-NE-023,Northeast,John Doe,Safety,estimating,16.24
P-NE-023,Northeast,John Doe,Schedule,bidresults,6.42
P-NE-023,Northeast,John Doe,Schedule,bidreview,15.92
P-NE-023,Northeast,John Doe,Schedule,compliance,15.06
P-NE-023,Northeast,John Doe,Schedule,estimating,7.62
P-NE-023,Northeast,John Doe,WC Insurance,bidresults,5.78
P-NE-023,Northeast,John Doe,WC Insurance,bidreview,6.94
P-NE-023,Northeast,John Doe,WC Insurance,compliance,5.08
P-NE-023,Northeast,John Doe,WC Insurance,estimating,3.11
P-SE-024,Southeast,Jane Smith,BR Insurance,bidresults,23.03
P-SE-024,Southeast,Jane Smith,BR Insurance,bidreview,44.58
P-SE-024,Southeast,Jane Smith,BR Insurance,compliance,45.63
P-SE-024,Southeast,Jane Smith,BR Insurance,estimating,38.25
P-SE-024,Southeast,Jane Smith,CA Insurance,bidresults,51.41
P-SE-024,Southeast,Jane Smith,CA Insurance,bidreview,37.9
P-SE-024,Southeast,Jane Smith,CA Insurance,compliance,34.71
P-SE-024,Southeast,Jane Smith,CA Insurance,estimating,35.02
P-SE-024,Southeast,Jane Smith,Cost,bidresults,21.06
P-SE-024,Southeast,Jane Smith,Cost,bidreview,37.78
P-SE-024,Southeast,Jane Smith,Cost,compliance,26.37
P-SE-024,Southeast,Jane Smith,Cost,estimating,36.62
P-SE-024,Southeast,Jane Smith,GL Insurance,bidresults,27.97
P-SE-024,Southeast,Jane Smith,GL Insurance,bidreview,24.96
P-SE-024,Southeast,Jane Smith,GL Insurance,compliance,24.14
P-SE-024,Southeast,Jane Smith,GL Insurance,estimating,47.18
P-SE-024,Southeast,Jane Smith,Safety,bidresults,27.03
P-SE-024,Southeast,Jane Smith,Safety,bidreview,48.64
P-SE-024,Southeast,Jane Smith,Safety,compliance,43.88
P-SE-024,Southeast,Jane Smith,Safety,estimating,30.11
P-SE-024,Southeast,Jane Smith,Schedule,bidresults,35.96
P-SE-024,Southeast,Jane Smith,Schedule,bidreview,47.74
P-SE-024,Southeast,Jane Smith,Schedule,compliance,47.91
P-SE-024,Southeast,Jane Smith,Schedule,estimating,32.64
P-SE-024,Southeast,Jane Smith,WC Insurance,bidresults,20.74
P-SE-024,Southeast,Jane Smith,WC Insurance,bidreview,38.51
P-SE-024,Southeast,Jane Smith,WC Insurance,compliance,55.76
P-SE-024,Southeast,Jane Smith,WC Insurance,estimating,28.15
P-MW-025,Midwest,Mike Johnson,BR Insurance,bidresults,25.38
P-MW-025,Midwest,Mike Johnson,BR Insurance,bidreview,27.81
P-MW-025,Midwest,Mike Johnson,BR Insurance,compliance,31.73
P-MW-025,Midwest,Mike Johnson,BR Insurance,estimating,37.03
P-MW-025,Midwest,Mike Johnson,CA Insurance,bidresults,24.78
P-MW-025,Midwest,Mike Johnson,CA Insurance,bidreview,29.45
P-MW-025,Midwest,Mike Johnson,CA Insurance,compliance,20.01
P-MW-025,Midwest,Mike Johnson,CA Insurance,estimating,40.35
P-MW-025,Midwest,Mike Johnson,Cost,bidresults,13.44
P-MW-025,Midwest,Mike Johnson,Cost,bidreview,34.6
P-MW-025,Midwest,Mike Johnson,Cost,compliance,13.31
P-MW-025,Midwest,Mike Johnson,Cost,estimating,42.9
P-MW-025,Midwest,Mike Johnson,GL Insurance,bidresults,19.65
P-MW-025,Midwest,Mike Johnson,GL Insurance,bidreview,8.11
P-MW-025,Midwest,Mike Johnson,GL Insurance,compliance,31.75
P-MW-025,Midwest,Mike Johnson,GL Insurance,estimating,26.02
P-MW-025,Midwest,Mike Johnson,Safety,bidresults,3.7
P-MW-025,Midwest,Mike Johnson,Safety,bidreview,24.78
P-MW-025,Midwest,Mike Johnson,Safety,compliance,7.26
P-MW-025,Midwest,Mike Johnson,Safety,estimating,6.65
P-MW-025,Midwest,Mike Johnson,Schedule,bidresults,24.17
P-MW-025,Midwest,Mike Johnson,Schedule,bidreview,38.62
P-MW-025,Midwest,Mike Johnson,Schedule,compliance,24.6
P-MW-025,Midwest,Mike Johnson,Schedule,estimating,12.6
P-MW-025,Midwest,Mike Johnson,WC Insurance,bidresults,20.16
P-MW-025,Midwest,Mike Johnson,WC Insurance,bidreview,11.26
P-MW-025,Midwest,Mike Johnson,WC Insurance,compliance,30.12
P-MW-025,Midwest,Mike Johnson,WC Insurance,estimating,30.28
P-WE-026,West,Alice Brown,BR Insurance,bidresults,72.01
P-WE-026,West,Alice Brown,BR Insurance,bidreview,52.65
P-WE-026,West,Alice Brown,BR Insurance,compliance,82.44
P-WE-026,West,Alice Brown,BR Insurance,estimating,87.48
P-WE-026,West,Alice Brown,CA Insurance,bidresults,62.78
P-WE-026,West,Alice Brown,CA Insurance,bidreview,90.03
P-WE-026,West,Alice Brown,CA Insurance,compliance,78.89
P-WE-026,West,Alice Brown,CA Insurance,estimating,91.98
P-WE-026,West,Alice Brown,Cost,bidresults,76.77
P-WE-026,West,Alice Brown,Cost,bidreview,60.64
P-WE-026,West,Alice Brown,Cost,compliance,83.96
P-WE-026,West,Alice Brown,Cost,estimating,66.3
P-WE-026,West,Alice Brown,GL Insurance,bidresults,60.22
P-WE-026,West,Alice Brown,GL Insurance,bidreview,94.71
P-WE-026,West,Alice Brown,GL Insurance,compliance,76.75
P-WE-026,West,Alice Brown,GL Insurance,estimating,77.02
P-WE-026,West,Alice Brown,Safety,bidresults,73.99
P-WE-026,West,Alice Brown,Safety,bidreview,57.54
P-WE-026,West,Alice Brown,Safety,compliance,73.55
P-WE-026,West,Alice Brown,Safety,estimating,50.97
P-WE-026,West,Alice Brown,Schedule,bidresults,50.86
P-WE-026,West,Alice Brown,Schedule,bidreview,73.91
P-WE-026,West,Alice Brown,Schedule,compliance,81.07
P-WE-026,West,Alice Brown,Schedule,estimating,84.34
P-WE-026,West,Alice Brown,WC Insurance,bidresults,61.01
P-WE-026,West,Alice Brown,WC Insurance,bidreview,52.59
P-WE-026,West,Alice Brown,WC Insurance,compliance,63.89
P-WE-026,West,Alice Brown,WC Insurance,estimating,68.28
P-NE-027,Northeast,John Doe,BR Insurance,bidresults,54.81
P-NE-027,Northeast,John Doe,BR Insurance,bidreview,34.19
P-NE-027,Northeast,John Doe,BR Insurance,compliance,28.93
P-NE-027,Northeast,John Doe,BR Insurance,estimating,28.58
P-NE-027,Northeast,John Doe,CA Insurance,bidresults,45.31
P-NE-027,Northeast,John Doe,CA Insurance,bidreview,35.17
P-NE-027,Northeast,John Doe,CA Insurance,compliance,58.52
P-NE-027,Northeast,John Doe,CA Insurance,estimating,39.58
P-NE-027,Northeast,John Doe,Cost,bidresults,46.39
P-NE-027,Northeast,John Doe,Cost,bidreview,57.64
P-NE-027,Northeast,John Doe,Cost,compliance,44.41
P-NE-027,Northeast,John Doe,Cost,estimating,28.26
P-NE-027,Northeast,John Doe,GL Insurance,bidresults,51.75
P-NE-027,Northeast,John Doe,GL Insurance,bidreview,50.81
P-NE-027,Northeast,John Doe,GL Insurance,compliance,37.19
P-NE-027,Northeast,John Doe,GL Insurance,estimating,58.31
P-NE-027,Northeast,John Doe,Safety,bidresults,26.33
P-NE-027,Northeast,John Doe,Safety,bidreview,32.67
P-NE-027,Northeast,John Doe,Safety,compliance,26.92
P-NE-027,Northeast,John Doe,Safety,estimating,16.65
P-NE-027,Northeast,John Doe,Schedule,bidresults,41.06
P-NE-027,Northeast,John Doe,Schedule,bidreview,16.61
P-NE-027,Northeast,John Doe,Schedule,compliance,33.82
P-NE-027,Northeast,John Doe,Schedule,estimating,45.25
P-NE-027,Northeast,John Doe,WC Insurance,bidresults,40.0
P-NE-027,Northeast,John Doe,WC Insurance,bidreview,29.53
P-NE-027,Northeast,John Doe,WC Insurance,compliance,50.54
P-NE-027,Northeast,John Doe,WC Insurance,estimating,55.81
P-SE-028,Southeast,Jane Smith,BR Insurance,bidresults,14.7
P-SE-028,Southeast,Jane Smith,BR Insurance,bidreview,49.69
P-SE-028,Southeast,Jane Smith,BR Insurance,compliance,28.46
P-SE-028,Southeast,Jane Smith,BR Insurance,estimating,46.52
P-SE-028,Southeast,Jane Smith,CA Insurance,bidresults,33.35
P-SE-028,Southeast,Jane Smith,CA Insurance,bidreview,46.29
P-SE-028,Southeast,Jane Smith,CA Insurance,compliance,41.66
P-SE-028,Southeast,Jane Smith,CA Insurance,estimating,32.94
P-SE-028,Southeast,Jane Smith,Cost,bidresults,23.14
P-SE-028,Southeast,Jane Smith,Cost,bidreview,45.26
P-SE-028,Southeast,Jane Smith,Cost,compliance,45.4
P-SE-028,Southeast,Jane Smith,Cost,estimating,40.02
P-SE-028,Southeast,Jane Smith,GL Insurance,bidresults,27.57
P-SE-028,Southeast,Jane Smith,GL Insurance,bidreview,22.86
P-SE-028,Southeast,Jane Smith,GL Insurance,compliance,42.35
P-SE-028,Southeast,Jane Smith,GL Insurance,estimating,56.93
P-SE-028,Southeast,Jane Smith,Safety,bidresults,34.93
P-SE-028,Southeast,Jane Smith,Safety,bidreview,28.97
P-SE-028,Southeast,Jane Smith,Safety,compliance,24.52
P-SE-028,Southeast,Jane Smith,Safety,estimating,44.11
P-SE-028,Southeast,Jane Smith,Schedule,bidresults,23.47
P-SE-028,Southeast,Jane Smith,Schedule,bidreview,30.7
P-SE-028,Southeast,Jane Smith,Schedule,compliance,16.5
P-SE-028,Southeast,Jane Smith,Schedule,estimating,25.53
P-SE-028,Southeast,Jane Smith,WC Insurance,bidresults,15.73
P-SE-028,Southeast,Jane Smith,WC Insurance,bidreview,18.34
P-SE-028,Southeast,Jane Smith,WC Insurance,compliance,34.09
P-SE-028,Southeast,Jane Smith,WC Insurance,estimating,34.03
P-MW-029,Midwest,Mike Johnson,BR Insurance,bidresults,52.8
P-MW-029,Midwest,Mike Johnson,BR Insurance,bidreview,58.59
P-MW-029,Midwest,Mike Johnson,BR Insurance,compliance,60.54
P-MW-029,Midwest,Mike Johnson,BR Insurance,estimating,44.94
P-MW-029,Midwest,Mike Johnson,CA Insurance,bidresults,54.87
P-MW-029,Midwest,Mike Johnson,CA Insurance,bidreview,64.08
P-MW-029,Midwest,Mike Johnson,CA Insurance,compliance,60.21
P-MW-029,Midwest,Mike Johnson,CA Insurance,estimating,63.74
P-MW-029,Midwest,Mike Johnson,Cost,bidresults,64.33
P-MW-029,Midwest,Mike Johnson,Cost,bidreview,66.05
P-MW-029,Midwest,Mike Johnson,Cost,compliance,80.87
P-MW-029,Midwest,Mike Johnson,Cost,estimating,59.34
P-MW-029,Midwest,Mike Johnson,GL Insurance,bidresults,79.82
P-MW-029,Midwest,Mike Johnson,GL Insurance,bidreview,63.6
P-MW-029,Midwest,Mike Johnson,GL Insurance,compliance,67.31
P-MW-029,Midwest,Mike Johnson,GL Insurance,estimating,84.37
P-MW-029,Midwest,Mike Johnson,Safety,bidresults,67.6
P-MW-029,Midwest,Mike Johnson,Safety,bidreview,71.17
P-MW-029,Midwest,Mike Johnson,Safety,compliance,47.05
P-MW-029,Midwest,Mike Johnson,Safety,estimating,70.56
P-MW-029,Midwest,Mike Johnson,Schedule,bidresults,47.75
P-MW-029,Midwest,Mike Johnson,Schedule,bidreview,48.94
P-MW-029,Midwest,Mike Johnson,Schedule,compliance,77.21
P-MW-029,Midwest,Mike Johnson,Schedule,estimating,71.39
P-MW-029,Midwest,Mike Johnson,WC Insurance,bidresults,80.96
P-MW-029,Midwest,Mike Johnson,WC Insurance,bidreview,52.31
P-MW-029,Midwest,Mike Johnson,WC Insurance,compliance,64.48
P-MW-029,Midwest,Mike Johnson,WC Insurance,estimating,52.94
P-WE-030,West,Alice Brown,BR Insurance,bidresults,47.4
P-WE-030,West,Alice Brown,BR Insurance,bidreview,52.04
P-WE-030,West,Alice Brown,BR Insurance,compliance,59.9
P-WE-030,West,Alice Brown,BR Insurance,estimating,49.28
P-WE-030,West,Alice Brown,CA Insurance,bidresults,72.77
P-WE-030,West,Alice Brown,CA Insurance,bidreview,60.19
P-WE-030,West,Alice Brown,CA Insurance,compliance,52.78
P-WE-030,West,Alice Brown,CA Insurance,estimating,40.17
P-WE-030,West,Alice Brown,Cost,bidresults,64.21
P-WE-030,West,Alice Brown,Cost,bidreview,67.02
P-WE-030,West,Alice Brown,Cost,compliance,65.79
P-WE-030,West,Alice Brown,Cost,estimating,37.75
P-WE-030,West,Alice Brown,GL Insurance,bidresults,59.09
P-WE-030,West,Alice Brown,GL Insurance,bidreview,78.23
P-WE-030,West,Alice Brown,GL Insurance,compliance,40.48
P-WE-030,West,Alice Brown,GL Insurance,estimating,58.81
P-WE-030,West,Alice Brown,Safety,bidresults,60.83
P-WE-030,West,Alice Brown,Safety,bidreview,60.46
P-WE-030,West,Alice Brown,Safety,compliance,54.55
P-WE-030,West,Alice Brown,Safety,estimating,43.44
P-WE-030,West,Alice Brown,Schedule,bidresults,39.34
P-WE-030,West,Alice Brown,Schedule,bidreview,37.55
P-WE-030,West,Alice Brown,Schedule,compliance,52.87
P-WE-030,West,Alice Brown,Schedule,estimating,57.9
P-WE-030,West,Alice Brown,WC Insurance,bidresults,50.61
P-WE-030,West,Alice Brown,WC Insurance,bidreview,56.61
P-WE-030,West,Alice Brown,WC Insurance,compliance,67.97
P-WE-030,West,Alice Brown,WC Insurance,estimating,67.79
P-NE-031,Northeast,John Doe,BR Insurance,bidresults,60.14
P-NE-031,Northeast,John Doe,BR Insurance,bidreview,58.9
P-NE-031,Northeast,John Doe,BR Insurance,compliance,51.76
P-NE-031,Northeast,John Doe,BR Insurance,estimating,41.75
P-NE-031,Northeast,John Doe,CA Insurance,bidresults,41.99
P-NE-031,Northeast,John Doe,CA Insurance,bidreview,28.84
P-NE-031,Northeast,John Doe,CA Insurance,compliance,38.73
P-NE-031,Northeast,John Doe,CA Insurance,estimating,58.85
P-NE-031,Northeast,John Doe,Cost,bidresults,41.67
P-NE-031,Northeast,John Doe,Cost,bidreview,63.09
P-NE-031,Northeast,John Doe,Cost,compliance,44.2
P-NE-031,Northeast,John Doe,Cost,estimating,63.37
P-NE-031,Northeast,John Doe,GL Insurance,bidresults,71.9
P-NE-031,Northeast,John Doe,GL Insurance,bidreview,34.74
P-NE-031,Northeast,John Doe,GL Insurance,compliance,68.84
P-NE-031,Northeast,John Doe,GL Insurance,estimating,57.25
P-NE-031,Northeast,John Doe,Safety,bidresults,22.44
P-NE-031,Northeast,John Doe,Safety,bidreview,49.75
P-NE-031,Northeast,John Doe,Safety,compliance,55.9
P-NE-031,Northeast,John Doe,Safety,estimating,51.38
P-NE-031,Northeast,John Doe,Schedule,bidresults,57.07
P-NE-031,Northeast,John Doe,Schedule,bidreview,36.54
P-NE-031,Northeast,John Doe,Schedule,compliance,48.99
